#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 242.834 1271 149799 1138 41 128846 20266
5048 272.168 863 97243 732 50 79244 17842
5040 242.834 1537 160652 1412 75 138985 21589
5048 272.168 1071 106236 955 23 90972 14405
5040 242.834 1445 155058 1352 65 133553 20844
5048 272.168 1104 110663 1007 51 91665 18276
5040 242.834 1368 138334 1235 45 122179 16056
5048 272.168 1043 111218 958 30 97127 13527
5040 242.834 1582 150528 1444 41 132700 17904
5048 272.168 1017 115512 903 32 102086 13345
5040 242.834 1514 161965 1413 57 142028 19377
5048 272.168 993 111276 853 44 94747 16217
5040 242.834 1177 131505 1076 75 107780 23321
5048 272.168 763 92810 698 45 75100 17375
5040 242.834 1323 138306 1239 43 120859 16735
5048 272.168 970 106463 869 39 90813 15104
5040 242.834 1580 178674 1426 86 153294 25105
5048 272.168 1241 137921 1087 37 117827 19603
5040 242.834 1270 149694 1192 48 128397 20927
5048 272.168 971 118603 841 70 95769 22470
5040 242.834 1609 174996 1480 68 151201 23090
5048 272.168 1157 120951 1075 40 106355 14380
5048 272.168 984 102885 841 29 88610 13773
5040 242.834 1532 155000 1357 58 134983 19501
5040 242.834 1354 151457 1234 69 127664 23059
5048 272.168 842 97384 753 57 82456 14751
5040 242.834 1489 161330 1330 56 137745 23170
5048 272.168 1102 116095 961 60 97479 18199
5040 242.834 1605 170596 1461 38 154414 15936
5048 272.168 1129 118544 1033 24 103896 14401
5040 242.834 1277 141465 1206 37 121926 19082
5048 272.168 880 105850 785 43 86979 18471
5040 242.834 1399 160375 1248 60 136550 23441
5048 272.168 1005 114000 841 64 94889 18677
5040 242.834 1271 140493 1102 54 119441 20465
5048 272.168 884 114993 721 58 92654 22176
5040 242.834 1534 159187 1396 79 137923 20714
5048 272.168 1040 114414 912 35 99420 14339
5040 242.834 1612 156875 1499 41 139402 16815
5048 272.168 1016 111229 926 24 97596 13047
5040 242.834 1574 173483 1418 72 147193 25536
5048 272.168 1174 125907 1049 62 106559 19214
5040 242.834 1143 134965 980 82 109574 25398
5048 272.168 894 102004 736 66 79251 22170
5040 242.834 1764 182923 1598 68 158094 24446
5048 272.168 1201 122042 1133 30 104466 16971
5040 242.834 1539 154427 1434 38 135836 18080
5048 272.168 1003 99223 928 36 86841 11790
5040 242.834 1387 139557 1267 52 119633 18994
5048 272.168 913 98742 818 43 82368 15769
5040 242.834 1294 151444 1160 56 127302 23721
5048 272.168 1092 113020 979 54 92714 19948
5040 242.834 1555 154159 1388 77 129545 23887
5048 272.168 973 118985 839 38 99512 18882
5040 242.834 1300 135777 1185 50 120678 14902
5048 272.168 998 102152 894 39 90298 11044
