#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 317.157 1088 121230 871 118 83207 37549
5048 355.828 680 92860 467 107 55269 36988
5040 317.157 943 131173 771 162 85525 44946
5048 355.828 864 99666 609 131 58380 40654
5040 317.157 852 108847 687 107 70361 37714
5048 355.828 616 80973 411 116 50766 29551
5040 317.157 965 131042 708 171 84383 46246
5048 355.828 794 101791 559 169 59136 41931
5040 317.157 997 123527 709 179 77504 45320
5048 355.828 642 87928 457 114 52508 34851
5040 317.157 1120 139032 845 133 90795 47719
5048 355.828 880 109613 588 138 64368 44433
5040 317.157 687 74587 532 84 52269 21453
5048 355.828 372 55115 327 38 33841 20990
5040 317.157 1054 127576 871 131 89201 37976
5048 355.828 683 93871 482 109 57440 35937
5040 317.157 969 121544 734 170 75966 45225
5048 355.828 664 87871 458 106 52473 34739
5040 317.157 1182 121904 898 141 82891 38293
5048 355.828 680 94384 483 126 57341 36453
5040 317.157 890 123840 711 167 81014 42093
5048 355.828 676 91955 475 116 57103 34421
5040 317.157 1089 141475 784 166 92894 48257
5048 355.828 670 96796 448 149 57437 38568
5040 317.157 1070 136503 792 201 85063 51058
5048 355.828 796 110144 498 185 59531 50130
5040 317.157 1096 128847 882 165 80627 47518
5048 355.828 856 90339 589 129 53984 35893
5040 317.157 1105 134327 782 181 89431 44350
5048 355.828 660 88798 412 147 50034 38233
5040 317.157 972 122845 816 119 86622 35552
5048 355.828 817 94029 610 144 58849 34278
5040 317.157 1133 119992 879 105 83108 36585
5048 355.828 668 87574 501 107 56781 30536
5040 317.157 981 126427 711 176 76883 49017
5048 355.828 760 103151 519 168 58863 43560
5040 317.157 1149 136351 878 145 90976 45033
5048 355.828 946 99805 691 121 62107 37256
5040 317.157 988 114689 764 139 78335 35547
5048 355.828 681 83771 487 121 55389 27924
5040 317.157 919 125359 673 136 85089 39900
5048 355.828 793 98652 588 110 63193 34799
5040 317.157 1018 133411 771 172 86488 46521
5048 355.828 740 91916 498 126 52490 39279
5040 317.157 1092 133759 780 161 84593 48608
5048 355.828 833 106903 519 160 59747 47144
5040 317.157 1077 114796 837 120 81283 33148
5048 355.828 827 91412 591 114 55853 35060
5040 317.157 969 136522 718 165 88091 48058
5048 355.828 658 95059 527 128 57586 37184
5040 317.157 1045 120766 877 118 82527 37995
5048 355.828 719 97136 501 137 58514 37903
5040 317.157 908 117960 701 161 74605 43119
5048 355.828 751 89212 491 125 53247 35781
